id,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
7803,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 3458,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 21:45,04h 30m,7/23/2024 2:15,3.9,263,33
7804,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 9459,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 22:00,03h 15m,7/23/2024 1:15,3.9,263,34
7805,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 23975,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 22:00,03h 30m,7/23/2024 1:30,3.9,260,33
7806,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 3499,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 22:15,03h 30m,7/23/2024 1:45,3.9,260,34
7807,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 3365,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 22:40,03h 45m,7/23/2024 2:25,3.9,263,33
7808,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 3383,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 22:45,04h 30m,7/23/2024 3:15,3.9,263,33
7809,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 4376,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 22:50,03h 20m,7/23/2024 2:10,3.9,261,33
7810,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 9367,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 23:00,02h 34m,7/23/2024 1:34,2.7,261,34
7811,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 2803,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",7/22/2024 23:00,03h 40m,7/23/2024 2:40,3.3,248,34
7812,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 9201,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 23:15,04h 15m,7/23/2024 3:30,3.9,263,33
7813,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 5205,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 23:15,03h 15m,7/23/2024 2:30,3.9,263,33
7814,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 3357,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 23:40,03h 45m,7/23/2024 3:25,3.9,263,33
7815,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 46391,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 23:50,03h 55m,7/23/2024 3:45,3.9,263,33
7816,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 4378,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 23:55,02h 59m,7/23/2024 2:54,3.9,261,33
7817,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 3359,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),7/22/2024 23:55,03h 35m,7/23/2024 3:30,4.5,404,48
7818,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 4596,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 23:59,03h 51m,7/23/2024 3:50,0,263,33
7819,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,NueGo,Electric A/C Seater (2+2),7/22/2024 18:15,03h 35m,7/22/2024 21:50,3.6,285,4
7820,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,NueGo,Electric A/C Seater/Sleeper (2+1),7/22/2024 19:45,03h 35m,7/22/2024 23:20,3.7,237,4
7821,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),7/22/2024 20:50,03h 50m,7/23/2024 0:40,3.9,569,27
7822,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,GMC Travels,A/C Seater / Sleeper (2+1),7/22/2024 21:50,03h 40m,7/23/2024 1:30,4.4,680,1
7823,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,SVR Tours and Travels,A/C Seater / Sleeper (2+1),7/22/2024 23:00,03h 00m,7/23/2024 2:00,3.5,590,40
7824,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:10,03h 20m,7/23/2024 2:30,3.6,600,2
7825,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Jaishree Travels,Bharat Benz A/C Sleeper (2+1),7/22/2024 17:30,03h 20m,7/22/2024 20:50,3.8,988,3
7826,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,VKV Travels,A/C Sleeper (2+1),7/22/2024 17:45,03h 30m,7/22/2024 21:15,4.5,3540,27
7827,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),7/22/2024 17:50,04h 40m,7/22/2024 22:30,3.4,902,11
7828,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajesh Transports,A/C Sleeper (2+1),7/22/2024 18:00,04h 30m,7/22/2024 22:30,4.3,1352,1
7829,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,SRI RATAN TATA EXPRESS,A/C Sleeper (2+1),7/22/2024 18:00,04h 30m,7/22/2024 22:30,3.5,1199,4
7830,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),7/22/2024 18:00,03h 15m,7/22/2024 21:15,4.7,699,2
7831,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Shree Manikanta Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),7/22/2024 18:20,02h 45m,7/22/2024 21:05,4.1,849,1
7832,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Svkdt travels,A/C Sleeper (2+1),7/22/2024 18:25,04h 20m,7/22/2024 22:45,4.2,1340,13
7833,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajesh Transports,Volvo 9600 Multi-Axle A/C Sleeper (2+1),7/22/2024 18:30,03h 05m,7/22/2024 21:35,4.3,1275,6
7834,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Sai RK Travels,A/C Seater/Sleeper (2+1),7/22/2024 18:30,03h 50m,7/22/2024 22:20,3.4,890,23
7835,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajesh Transports,NON A/C Sleeper (2+1),7/22/2024 19:00,04h 30m,7/22/2024 23:30,4.3,800,2
7836,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,SVD Vedansh Travels,A/C Sleeper (2+1),7/22/2024 19:00,03h 20m,7/22/2024 22:20,3.7,1499,13
7837,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,V Kaveri Travels,VE A/C Sleeper (2+1),7/22/2024 19:25,04h 05m,7/22/2024 23:30,3.6,1090,3
7838,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),7/22/2024 20:15,03h 40m,7/22/2024 23:55,3.6,1100,4
7839,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Go Tour Travels and Holidays,A/C Sleeper (2+1),7/22/2024 20:30,03h 55m,7/23/2024 0:25,4.3,890,10
7840,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Cherry Collars,Bharat Benz A/C Sleeper (2+1),7/22/2024 20:50,02h 55m,7/22/2024 23:45,4.1,1890,3
7841,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Sri NVR Travels,NON A/C Sleeper (2+1),7/22/2024 20:50,03h 09m,7/22/2024 23:59,3.8,799,7
7842,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),7/22/2024 20:55,03h 45m,7/23/2024 0:40,3.9,741,24
7843,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,PRL BUS,A/C Seater / Sleeper (2+1),7/22/2024 21:00,02h 59m,7/22/2024 23:59,4,700,12
7844,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Mahi Trans Solutions,A/C Sleeper (2+1),7/22/2024 21:55,02h 55m,7/23/2024 0:50,3.9,3324,30
7845,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Mythri Tours And Travels,A/C Sleeper (2+1),7/22/2024 22:00,03h 45m,7/23/2024 1:45,4.6,749,5
7846,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Zingbus Plus,A/C Sleeper (2+1),7/22/2024 22:40,02h 45m,7/23/2024 1:25,4.3,1134,6
7847,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Krk Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:56,00h 49m,7/22/2024 23:45,4,817,3
7848,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Jagan Travels,A/C Sleeper (2+1),7/22/2024 23:00,01h 30m,7/23/2024 0:30,4,900,3
7849,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,LUCKY TRAVELS,Volvo Multi-Axle A/C Sleeper (2+1),7/22/2024 23:00,03h 00m,7/23/2024 2:00,4,1499,4
7850,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,V Kaveri Travels,A/C Seater / Sleeper (2+1),7/22/2024 23:30,03h 30m,7/23/2024 3:00,3.6,700,7
7851,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,SVR Tours and Travels,Volvo A/C Sleeper (2+1),7/22/2024 23:45,03h 15m,7/23/2024 3:00,3.5,800,30
7852,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,SVR Tours and Travels,Volvo Multi Axle Sleeper B11R (2+1),7/22/2024 23:45,02h 15m,7/23/2024 2:00,3.5,800,34
7853,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Sri Dhanalakshmi Travels,A/C Sleeper (2+1),7/22/2024 23:59,02h 06m,7/23/2024 2:05,3,3999,30
7854,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),7/22/2024 23:59,03h 31m,7/23/2024 3:30,3.4,807,5
7855,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Sri VInayaka Travels(Siva's),A/C Seater / Sleeper (2+1),7/22/2024 0:30,03h 15m,7/23/2024 3:45,3.7,699,4
7856,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),7/22/2024 17:35,04h 55m,7/22/2024 22:30,2.9,1190,23
7857,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),7/22/2024 19:40,03h 35m,7/22/2024 23:15,2.9,1190,21
7858,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),7/22/2024 20:20,03h 10m,7/22/2024 23:30,2.9,1090,19
7859,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),7/22/2024 21:15,04h 30m,7/23/2024 1:45,2.9,1790,19
7860,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Naveen Tours and Travels,A/C Seater/Sleeper (2+1),7/22/2024 22:15,04h 50m,7/23/2024 3:05,0,3999,44
7861,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),7/22/2024 22:15,03h 30m,7/23/2024 1:45,2.9,850,24
7862,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,KVR Tours and Travels,A/C Sleeper (2+1),7/22/2024 22:25,02h 55m,7/23/2024 1:20,2.7,903,3
7863,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),7/22/2024 22:50,03h 30m,7/23/2024 2:20,2.9,890,28
7864,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),7/22/2024 1:50,03h 30m,7/23/2024 5:20,2.9,790,30
7865,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),7/22/2024 2:30,03h 50m,7/23/2024 6:20,2.9,1150,28
7866,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,VRL Travels,Volvo Multi-Axle A/C Sleeper (2+1),7/22/2024 18:00,03h 50m,7/22/2024 21:50,3.4,1800,1
7867,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,VRL Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),7/22/2024 18:45,03h 45m,7/22/2024 22:30,3.4,1400,18
7868,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 47144,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),7/22/2024 18:30,05h 25m,7/22/2024 23:55,2,581,35
7869,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 5682,INDRA(A.C. Seater),7/22/2024 18:45,04h 15m,7/22/2024 23:00,3.7,354,35
7870,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 5421,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 19:00,04h 30m,7/22/2024 23:30,4.7,344,34
7871,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 5443,VENNELA (A.C. SLEEPER),7/22/2024 19:00,05h 45m,7/23/2024 0:45,3.8,676,17
7872,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 5419,VENNELA (A.C. SLEEPER),7/22/2024 19:30,05h 45m,7/23/2024 1:15,3.7,676,19
7873,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 51027,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 19:30,06h 30m,7/23/2024 2:00,2.9,376,34
7874,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6485,STAR LINER(NON-AC SLEEPER 2+1),7/22/2024 20:00,06h 00m,7/23/2024 2:00,2.3,488,25
7875,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6471,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",7/22/2024 20:00,06h 00m,7/23/2024 2:00,3.9,360,31
7876,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6604,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 20:00,06h 15m,7/23/2024 2:15,4.1,376,33
7877,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6476,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 20:20,06h 30m,7/23/2024 2:50,2.8,345,32
7878,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 51306,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 20:30,06h 15m,7/23/2024 2:45,4.3,376,33
7879,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6175,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 20:30,04h 30m,7/23/2024 1:00,4.3,344,33
7880,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 5658,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 20:45,04h 30m,7/23/2024 1:15,3.7,344,33
7881,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 51007,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",7/22/2024 20:45,06h 15m,7/23/2024 3:00,2.7,376,29
7882,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6531,Express(Non AC Seater),7/22/2024 21:00,05h 00m,7/23/2024 2:00,2.5,265,47
7883,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6833,INDRA(A.C. Seater),7/22/2024 21:30,05h 50m,7/23/2024 3:20,4.1,455,34
7884,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 66441,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 21:30,06h 00m,7/23/2024 3:30,3.9,376,34
7885,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6423,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 21:45,06h 30m,7/23/2024 4:15,4.3,376,27
7886,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6418,INDRA(A.C. Seater),7/22/2024 22:00,05h 00m,7/23/2024 3:00,3.3,455,25
7887,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 51603,INDRA(A.C. Seater),7/22/2024 22:30,04h 00m,7/23/2024 2:30,3.8,416,37
7888,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6432,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 22:45,04h 15m,7/23/2024 3:00,3.1,344,31
7889,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6538,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 22:45,04h 40m,7/23/2024 3:25,3.7,344,34
7890,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 51356,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 23:00,04h 00m,7/23/2024 3:00,1.8,344,34
7891,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6469,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 23:15,04h 15m,7/23/2024 3:30,4.2,344,16
7892,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6621,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 23:30,04h 30m,7/23/2024 4:00,3.9,344,34
7893,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 51130,INDRA(A.C. Seater),7/22/2024 23:45,03h 43m,7/23/2024 3:28,3.5,416,35
7894,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6567,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 23:45,04h 10m,7/23/2024 3:55,4.5,344,30
7895,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 51059,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 23:50,04h 40m,7/23/2024 4:30,4,344,32
7896,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6421,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 23:55,04h 15m,7/23/2024 4:10,3.5,344,31
7897,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Moksha Travels,A/C Sleeper (2+1),7/22/2024 17:25,06h 20m,7/22/2024 23:45,4.1,700,14
7898,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,JBT TRAVELS,A/C Sleeper (2+1),7/22/2024 17:25,05h 20m,7/22/2024 22:45,3.4,999,14
7899,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),7/22/2024 17:25,00h 30m,7/22/2024 17:55,3,700,13
7900,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),7/22/2024 17:27,06h 07m,7/22/2024 23:34,3.6,400,14
7901,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Nanthi Travels,A/C Sleeper (2+1),7/22/2024 17:30,04h 20m,7/22/2024 21:50,4.2,1200,12
7902,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Jagan Travels,Mercedes Benz Multi-Axle A/C Sleeper (2+1),7/22/2024 17:35,05h 25m,7/22/2024 23:00,4,765,8
7903,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),7/22/2024 17:40,01h 50m,7/22/2024 19:30,3.2,700,26
7904,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sri Krishna Travels,A/C Sleeper (2+1),7/22/2024 17:45,06h 14m,7/22/2024 23:59,3.6,800,26
7905,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 17:45,06h 45m,7/23/2024 0:30,3.6,700,8
7906,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sri Vaari Travels,A/C Sleeper (2+1),7/22/2024 17:45,04h 15m,7/22/2024 22:00,4.2,1400,11
7907,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Yolo Bus,Bharat Benz A/C Sleeper (2+1),7/22/2024 17:50,05h 55m,7/22/2024 23:45,3.6,940,15
7908,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,YAS TOURS AND TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),7/22/2024 18:00,0-1h 0-15m,7/22/2024 17:45,4.2,500,16
7909,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,JBT TRAVELS,A/C Sleeper (2+1),7/22/2024 18:15,04h 30m,7/22/2024 22:45,3.5,999,21
7910,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Mythri Tours And Travels,A/C Sleeper (2+1),7/22/2024 18:15,06h 45m,7/23/2024 1:00,4.6,1059,6
7911,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,VSR Tours and Travels,A/C Sleeper (2+1),7/22/2024 18:20,07h 10m,7/23/2024 1:30,4.6,809,5
7912,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,VSR Tours and Travels,A/C Sleeper (2+1),7/22/2024 18:20,07h 10m,7/23/2024 1:30,4.6,799,7
7913,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),7/22/2024 18:30,06h 34m,7/23/2024 1:04,3.6,500,20
7914,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),7/22/2024 18:30,04h 45m,7/22/2024 23:15,4.9,1280,12
7915,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),7/22/2024 18:30,04h 30m,7/22/2024 23:00,4.9,1280,25
7916,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Om Sri Vinayaka Travels,A/C Seater / Sleeper (2+1),7/22/2024 18:45,06h 00m,7/23/2024 0:45,4.4,900,26
7917,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Om Sri Vinayaka Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 18:45,05h 15m,7/23/2024 0:00,4.4,950,10
7918,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sri Vaari Travels,A/C Sleeper (2+1),7/22/2024 19:00,05h 30m,7/23/2024 0:30,4.2,1700,21
7919,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,RAVINA TRAVELS,A/C Sleeper (2+1),7/22/2024 19:00,04h 00m,7/22/2024 23:00,3,899,21
7920,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Moksha Travels,A/C Sleeper (2+1),7/22/2024 19:05,05h 55m,7/23/2024 1:00,4.1,749,21
7921,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Delta Transports Pvt Ltd,Bharat Benz A/C Sleeper (2+1),7/22/2024 19:15,03h 15m,7/22/2024 22:30,4.3,600,28
7922,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,PRAMUKH TRAVELS,Volvo 9600 Multi-Axle A/C Sleeper (2+1),7/22/2024 19:15,04h 00m,7/22/2024 23:15,0,949,19
7923,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,November Travels,Bharat Benz A/C Sleeper (2+1),7/22/2024 19:20,05h 55m,7/23/2024 1:15,4.3,800,13
7924,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,National travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),7/22/2024 19:30,04h 00m,7/22/2024 23:30,4.1,599,13
